schedule_index,episode_id,partition,layout_id,planner,profile_id
694,holdout__holdout_19__teb__tau_y_150,holdout,holdout_19,teb,tau_y_150
695,holdout__holdout_02__teb__tau_x_300,holdout,holdout_02,teb,tau_x_300
696,discovery__discovery_01__teb__tau_w_300,discovery,discovery_01,teb,tau_w_300
697,holdout__holdout_09__tr__delay_100,holdout,holdout_09,tr,delay_100
698,holdout__holdout_15__teb__tau_y_500,holdout,holdout_15,teb,tau_y_500
699,holdout__holdout_08__tr__tau_x_100,holdout,holdout_08,tr,tau_x_100
700,holdout__holdout_09__tr__delay_050,holdout,holdout_09,tr,delay_050
701,holdout__holdout_19__tr__tau_x_100,holdout,holdout_19,tr,tau_x_100
702,discovery__discovery_15__teb__tau_x_300,discovery,discovery_15,teb,tau_x_300
703,holdout__holdout_09__tr__delay_200,holdout,holdout_09,tr,delay_200
704,holdout__holdout_14__teb__delay_100,holdout,holdout_14,teb,delay_100
705,holdout__holdout_10__teb__delay_050,holdout,holdout_10,teb,delay_050
706,holdout__holdout_20__tr__e0,holdout,holdout_20,tr,e0
707,holdout__holdout_19__tr__tau_x_300,holdout,holdout_19,tr,tau_x_300
708,holdout__holdout_03__teb__tau_x_100,holdout,holdout_03,teb,tau_x_100
709,discovery__discovery_06__tr__tau_x_300,discovery,discovery_06,tr,tau_x_300
710,discovery__discovery_15__tr__tau_w_100,discovery,discovery_15,tr,tau_w_100
711,discovery__discovery_11__tr__tau_x_100,discovery,discovery_11,tr,tau_x_100
712,discovery__discovery_13__tr__delay_200,discovery,discovery_13,tr,delay_200
713,discovery__discovery_11__teb__tau_x_100,discovery,discovery_11,teb,tau_x_100
714,holdout__holdout_14__tr__tau_w_300,holdout,holdout_14,tr,tau_w_300
715,holdout__holdout_07__teb__tau_w_100,holdout,holdout_07,teb,tau_w_100
716,discovery__discovery_10__teb__delay_200,discovery,discovery_10,teb,delay_200
717,discovery__discovery_20__teb__e0,discovery,discovery_20,teb,e0
718,holdout__holdout_14__tr__tau_w_100,holdout,holdout_14,tr,tau_w_100
719,discovery__discovery_07__tr__tau_y_500,discovery,discovery_07,tr,tau_y_500
720,discovery__discovery_11__tr__tau_w_300,discovery,discovery_11,tr,tau_w_300
721,discovery__discovery_12__teb__tau_y_300,discovery,discovery_12,teb,tau_y_300
722,discovery__discovery_18__tr__e0,discovery,discovery_18,tr,e0
723,discovery__discovery_15__teb__tau_y_150,discovery,discovery_15,teb,tau_y_150
724,discovery__discovery_05__tr__delay_200,discovery,discovery_05,tr,delay_200
725,holdout__holdout_05__teb__delay_200,holdout,holdout_05,teb,delay_200
726,holdout__holdout_13__tr__delay_200,holdout,holdout_13,tr,delay_200
727,holdout__holdout_02__tr__tau_w_100,holdout,holdout_02,tr,tau_w_100
728,discovery__discovery_04__tr__tau_w_100,discovery,discovery_04,tr,tau_w_100
729,holdout__holdout_03__tr__delay_100,holdout,holdout_03,tr,delay_100
730,holdout__holdout_12__tr__tau_y_500,holdout,holdout_12,tr,tau_y_500
731,holdout__holdout_11__teb__tau_y_150,holdout,holdout_11,teb,tau_y_150
732,discovery__discovery_06__tr__delay_100,discovery,discovery_06,tr,delay_100
733,holdout__holdout_09__teb__delay_200,holdout,holdout_09,teb,delay_200
734,discovery__discovery_11__teb__tau_y_500,discovery,discovery_11,teb,tau_y_500
735,holdout__holdout_12__teb__tau_w_100,holdout,holdout_12,teb,tau_w_100
736,holdout__holdout_04__tr__delay_200,holdout,holdout_04,tr,delay_200
737,holdout__holdout_13__tr__tau_x_300,holdout,holdout_13,tr,tau_x_300
738,holdout__holdout_16__teb__delay_200,holdout,holdout_16,teb,delay_200
739,holdout__holdout_15__teb__tau_y_150,holdout,holdout_15,teb,tau_y_150
740,discovery__discovery_05__teb__e0,discovery,discovery_05,teb,e0
741,discovery__discovery_16__teb__tau_y_500,discovery,discovery_16,teb,tau_y_500
742,discovery__discovery_02__tr__e0,discovery,discovery_02,tr,e0
743,holdout__holdout_06__teb__e0,holdout,holdout_06,teb,e0
744,discovery__discovery_05__teb__tau_w_300,discovery,discovery_05,teb,tau_w_300
745,discovery__discovery_15__teb__delay_100,discovery,discovery_15,teb,delay_100
746,holdout__holdout_08__teb__tau_y_500,holdout,holdout_08,teb,tau_y_500
747,holdout__holdout_07__teb__tau_x_300,holdout,holdout_07,teb,tau_x_300
748,holdout__holdout_18__teb__tau_y_300,holdout,holdout_18,teb,tau_y_300
749,holdout__holdout_13__teb__tau_y_300,holdout,holdout_13,teb,tau_y_300
750,holdout__holdout_20__teb__tau_y_300,holdout,holdout_20,teb,tau_y_300
751,holdout__holdout_02__tr__tau_y_300,holdout,holdout_02,tr,tau_y_300
752,discovery__discovery_11__teb__tau_y_300,discovery,discovery_11,teb,tau_y_300
753,holdout__holdout_01__tr__delay_100,holdout,holdout_01,tr,delay_100
754,holdout__holdout_15__teb__tau_w_100,holdout,holdout_15,teb,tau_w_100
755,discovery__discovery_13__tr__tau_w_300,discovery,discovery_13,tr,tau_w_300
756,holdout__holdout_13__tr__tau_w_300,holdout,holdout_13,tr,tau_w_300
757,discovery__discovery_07__teb__tau_w_300,discovery,discovery_07,teb,tau_w_300
758,discovery__discovery_04__tr__tau_y_150,discovery,discovery_04,tr,tau_y_150
759,discovery__discovery_18__teb__delay_100,discovery,discovery_18,teb,delay_100
760,discovery__discovery_10__teb__tau_x_300,discovery,discovery_10,teb,tau_x_300
761,discovery__discovery_07__teb__tau_w_100,discovery,discovery_07,teb,tau_w_100
762,discovery__discovery_09__teb__delay_100,discovery,discovery_09,teb,delay_100
763,discovery__discovery_14__tr__delay_100,discovery,discovery_14,tr,delay_100
764,holdout__holdout_12__teb__tau_x_100,holdout,holdout_12,teb,tau_x_100
765,discovery__discovery_02__teb__delay_200,discovery,discovery_02,teb,delay_200
766,discovery__discovery_03__tr__delay_050,discovery,discovery_03,tr,delay_050
767,discovery__discovery_02__teb__tau_y_150,discovery,discovery_02,teb,tau_y_150
768,holdout__holdout_06__teb__tau_w_300,holdout,holdout_06,teb,tau_w_300
769,holdout__holdout_04__teb__e0,holdout,holdout_04,teb,e0
770,discovery__discovery_13__teb__delay_100,discovery,discovery_13,teb,delay_100
771,holdout__holdout_03__tr__delay_050,holdout,holdout_03,tr,delay_050
772,holdout__holdout_20__teb__delay_100,holdout,holdout_20,teb,delay_100
773,holdout__holdout_01__tr__tau_w_100,holdout,holdout_01,tr,tau_w_100
774,discovery__discovery_06__tr__tau_x_100,discovery,discovery_06,tr,tau_x_100
775,holdout__holdout_11__teb__delay_100,holdout,holdout_11,teb,delay_100
776,holdout__holdout_17__tr__tau_x_300,holdout,holdout_17,tr,tau_x_300
777,discovery__discovery_10__tr__tau_x_100,discovery,discovery_10,tr,tau_x_100
778,holdout__holdout_05__teb__tau_y_300,holdout,holdout_05,teb,tau_y_300
779,holdout__holdout_02__teb__delay_100,holdout,holdout_02,teb,delay_100
780,holdout__holdout_06__tr__delay_200,holdout,holdout_06,tr,delay_200
781,holdout__holdout_03__teb__tau_y_300,holdout,holdout_03,teb,tau_y_300
782,holdout__holdout_10__teb__tau_x_300,holdout,holdout_10,teb,tau_x_300
783,holdout__holdout_07__tr__delay_100,holdout,holdout_07,tr,delay_100
784,holdout__holdout_05__tr__tau_y_500,holdout,holdout_05,tr,tau_y_500
785,holdout__holdout_01__teb__delay_050,holdout,holdout_01,teb,delay_050
786,discovery__discovery_05__tr__tau_w_100,discovery,discovery_05,tr,tau_w_100
787,holdout__holdout_03__teb__tau_y_500,holdout,holdout_03,teb,tau_y_500
788,discovery__discovery_11__tr__tau_y_300,discovery,discovery_11,tr,tau_y_300
789,holdout__holdout_13__tr__tau_y_300,holdout,holdout_13,tr,tau_y_300
790,holdout__holdout_02__teb__tau_y_150,holdout,holdout_02,teb,tau_y_150
791,holdout__holdout_10__tr__tau_y_500,holdout,holdout_10,tr,tau_y_500
792,discovery__discovery_09__teb__tau_y_300,discovery,discovery_09,teb,tau_y_300
793,holdout__holdout_07__tr__tau_x_300,holdout,holdout_07,tr,tau_x_300
794,discovery__discovery_15__tr__tau_y_500,discovery,discovery_15,tr,tau_y_500
795,holdout__holdout_11__teb__tau_y_500,holdout,holdout_11,teb,tau_y_500
796,holdout__holdout_18__tr__tau_x_300,holdout,holdout_18,tr,tau_x_300
797,holdout__holdout_08__tr__delay_050,holdout,holdout_08,tr,delay_050
798,holdout__holdout_20__tr__tau_y_150,holdout,holdout_20,tr,tau_y_150
799,holdout__holdout_13__tr__tau_y_500,holdout,holdout_13,tr,tau_y_500
800,discovery__discovery_11__teb__tau_w_100,discovery,discovery_11,teb,tau_w_100
801,discovery__discovery_17__tr__delay_100,discovery,discovery_17,tr,delay_100
802,discovery__discovery_01__tr__delay_200,discovery,discovery_01,tr,delay_200
803,discovery__discovery_12__tr__e0,discovery,discovery_12,tr,e0
804,holdout__holdout_15__tr__delay_200,holdout,holdout_15,tr,delay_200
805,discovery__discovery_07__teb__tau_x_300,discovery,discovery_07,teb,tau_x_300
806,discovery__discovery_20__tr__tau_y_150,discovery,discovery_20,tr,tau_y_150
807,holdout__holdout_02__tr__delay_050,holdout,holdout_02,tr,delay_050
808,discovery__discovery_19__tr__tau_x_100,discovery,discovery_19,tr,tau_x_100
809,holdout__holdout_03__tr__tau_y_500,holdout,holdout_03,tr,tau_y_500
810,discovery__discovery_10__tr__e0,discovery,discovery_10,tr,e0
811,discovery__discovery_20__teb__tau_y_500,discovery,discovery_20,teb,tau_y_500
812,holdout__holdout_03__teb__delay_100,holdout,holdout_03,teb,delay_100
813,discovery__discovery_03__teb__e0,discovery,discovery_03,teb,e0
814,holdout__holdout_04__tr__tau_y_150,holdout,holdout_04,tr,tau_y_150
815,holdout__holdout_14__tr__tau_x_100,holdout,holdout_14,tr,tau_x_100
816,holdout__holdout_13__teb__delay_200,holdout,holdout_13,teb,delay_200
817,holdout__holdout_18__tr__tau_y_500,holdout,holdout_18,tr,tau_y_500
818,discovery__discovery_11__teb__tau_y_150,discovery,discovery_11,teb,tau_y_150
819,discovery__discovery_18__teb__tau_w_300,discovery,discovery_18,teb,tau_w_300
820,holdout__holdout_19__teb__tau_y_300,holdout,holdout_19,teb,tau_y_300
821,holdout__holdout_12__tr__e0,holdout,holdout_12,tr,e0
822,holdout__holdout_08__teb__tau_x_300,holdout,holdout_08,teb,tau_x_300
823,holdout__holdout_15__teb__tau_y_300,holdout,holdout_15,teb,tau_y_300
824,discovery__discovery_05__tr__tau_w_300,discovery,discovery_05,tr,tau_w_300
825,holdout__holdout_19__teb__tau_x_100,holdout,holdout_19,teb,tau_x_100
826,discovery__discovery_17__tr__delay_200,discovery,discovery_17,tr,delay_200
827,holdout__holdout_16__tr__delay_200,holdout,holdout_16,tr,delay_200
828,discovery__discovery_06__teb__tau_w_100,discovery,discovery_06,teb,tau_w_100
829,holdout__holdout_16__tr__delay_100,holdout,holdout_16,tr,delay_100
830,holdout__holdout_16__teb__e0,holdout,holdout_16,teb,e0
831,holdout__holdout_07__teb__tau_y_300,holdout,holdout_07,teb,tau_y_300
832,holdout__holdout_08__tr__delay_100,holdout,holdout_08,tr,delay_100
833,holdout__holdout_17__teb__delay_100,holdout,holdout_17,teb,delay_100
834,holdout__holdout_01__tr__tau_y_150,holdout,holdout_01,tr,tau_y_150
835,discovery__discovery_09__teb__e0,discovery,discovery_09,teb,e0
836,discovery__discovery_16__tr__tau_w_100,discovery,discovery_16,tr,tau_w_100
837,discovery__discovery_01__tr__tau_w_100,discovery,discovery_01,tr,tau_w_100
838,discovery__discovery_08__teb__tau_x_100,discovery,discovery_08,teb,tau_x_100
839,discovery__discovery_14__tr__delay_050,discovery,discovery_14,tr,delay_050
840,holdout__holdout_01__tr__tau_x_100,holdout,holdout_01,tr,tau_x_100
841,holdout__holdout_17__tr__delay_100,holdout,holdout_17,tr,delay_100
842,holdout__holdout_10__tr__tau_w_300,holdout,holdout_10,tr,tau_w_300
843,discovery__discovery_15__tr__e0,discovery,discovery_15,tr,e0
844,discovery__discovery_03__tr__e0,discovery,discovery_03,tr,e0
845,discovery__discovery_20__tr__tau_w_300,discovery,discovery_20,tr,tau_w_300
846,holdout__holdout_18__teb__delay_100,holdout,holdout_18,teb,delay_100
847,holdout__holdout_06__tr__tau_x_100,holdout,holdout_06,tr,tau_x_100
848,holdout__holdout_11__tr__e0,holdout,holdout_11,tr,e0
849,holdout__holdout_05__teb__tau_w_100,holdout,holdout_05,teb,tau_w_100
850,discovery__discovery_20__teb__tau_x_100,discovery,discovery_20,teb,tau_x_100
851,holdout__holdout_16__teb__tau_w_100,holdout,holdout_16,teb,tau_w_100
852,holdout__holdout_15__teb__delay_100,holdout,holdout_15,teb,delay_100
853,holdout__holdout_13__tr__delay_100,holdout,holdout_13,tr,delay_100
854,discovery__discovery_09__teb__tau_y_150,discovery,discovery_09,teb,tau_y_150
855,holdout__holdout_02__tr__tau_w_300,holdout,holdout_02,tr,tau_w_300
856,discovery__discovery_03__tr__delay_100,discovery,discovery_03,tr,delay_100
857,holdout__holdout_07__teb__tau_x_100,holdout,holdout_07,teb,tau_x_100
858,discovery__discovery_03__teb__delay_200,discovery,discovery_03,teb,delay_200
859,discovery__discovery_11__tr__tau_y_150,discovery,discovery_11,tr,tau_y_150
860,holdout__holdout_12__tr__delay_050,holdout,holdout_12,tr,delay_050
861,discovery__discovery_02__teb__e0,discovery,discovery_02,teb,e0
862,discovery__discovery_09__tr__delay_050,discovery,discovery_09,tr,delay_050
863,discovery__discovery_12__tr__tau_y_500,discovery,discovery_12,tr,tau_y_500
864,discovery__discovery_09__teb__delay_050,discovery,discovery_09,teb,delay_050
865,discovery__discovery_13__tr__delay_050,discovery,discovery_13,tr,delay_050
866,holdout__holdout_10__tr__tau_w_100,holdout,holdout_10,tr,tau_w_100
867,holdout__holdout_05__tr__delay_200,holdout,holdout_05,tr,delay_200
868,discovery__discovery_19__teb__tau_y_500,discovery,discovery_19,teb,tau_y_500
869,discovery__discovery_02__teb__tau_w_100,discovery,discovery_02,teb,tau_w_100
870,discovery__discovery_18__teb__tau_x_100,discovery,discovery_18,teb,tau_x_100
871,holdout__holdout_12__tr__delay_200,holdout,holdout_12,tr,delay_200
872,holdout__holdout_04__teb__delay_100,holdout,holdout_04,teb,delay_100
873,discovery__discovery_01__tr__e0,discovery,discovery_01,tr,e0
874,discovery__discovery_19__teb__tau_w_100,discovery,discovery_19,teb,tau_w_100
875,discovery__discovery_12__tr__tau_x_100,discovery,discovery_12,tr,tau_x_100
876,holdout__holdout_09__teb__tau_y_500,holdout,holdout_09,teb,tau_y_500
877,holdout__holdout_07__tr__tau_w_100,holdout,holdout_07,tr,tau_w_100
878,discovery__discovery_08__tr__e0,discovery,discovery_08,tr,e0
879,holdout__holdout_17__tr__delay_050,holdout,holdout_17,tr,delay_050
880,holdout__holdout_05__tr__tau_w_300,holdout,holdout_05,tr,tau_w_300
