schedule_index,episode_id,partition,layout_id,planner,profile_id,lock_hash,valid,success,reason,raw_reason,collision,planner_failures,planner_calls,execution_steps,final_xy_error,final_yaw_error,final_time,capped_time_to_termination,path_length,min_clearance,compute_mean,compute_max,time_contract,feedback_contract,command_hold_contract,collision_truth_contract,normalized_path_progress
439,discovery__discovery_03__teb__tau_x_100,discovery,discovery_03,teb,tau_x_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,242,1209,0.06061735342841886,0.09747739020730711,12.089999999999787,12.089999999999787,5.468083350136349,0.15920386196221015,0.013153381028925626,0.023144007,true,true,true,true,0.9931212254676993
441,discovery__discovery_08__teb__tau_w_300,discovery,discovery_08,teb,tau_w_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,116,580,3.3674860654132077,0.31659927866189114,5.799999999999921,5.799999999999921,1.8735511948817924,0.14931076007722363,0.022770165068376057,0.052913826,true,true,true,true,0.3042764205401218
442,discovery__discovery_19__tr__tau_y_300,discovery,discovery_19,tr,tau_y_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,256,1279,0.07627998210464089,0.09914400347714145,12.789999999999772,12.789999999999772,4.860934589404954,0.060706051896091774,0.010764147492187497,0.015628072,true,true,true,true,0.985490094313907
440,holdout__holdout_08__teb__tau_y_150,holdout,holdout_08,teb,tau_y_150,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,309,1544,0.04573823535430687,0.09855394853948607,15.439999999999715,15.439999999999715,6.374550644797768,0.1284872995133478,0.016559143365695785,0.053447748,true,true,true,true,1.0
446,discovery__discovery_18__tr__delay_100,discovery,discovery_18,tr,delay_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,282,1406,0.06779434935808197,0.09990259367062282,14.059999999999745,14.059999999999745,5.012544595944697,0.11040932455416338,0.010628104063829783,0.020691752,true,true,true,true,0.9873669880565055
443,discovery__discovery_04__tr__tau_y_500,discovery,discovery_04,tr,tau_y_500,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,3.8897021065828805,0.49837698444702866,30.00000000000189,30.00000000000189,1.1602430800611099,0.29934471372741983,0.0066478865949999985,0.055230209,true,true,true,true,0.19282821237085915
447,holdout__holdout_06__tr__tau_y_300,holdout,holdout_06,tr,tau_y_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,259,1291,0.07589185030753275,0.09972711905027665,12.90999999999977,12.90999999999977,4.968726449307899,0.1960186630640552,0.011572747339768341,0.020520685,true,true,true,true,0.9858639621601348
450,discovery__discovery_06__teb__tau_x_100,discovery,discovery_06,teb,tau_x_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,228,1136,0.06716740259710574,0.09470091968832987,11.359999999999802,11.359999999999802,4.960593305038891,0.1813942109737043,0.014163114315789463,0.030875004,true,true,true,true,0.9952126337174654
444,discovery__discovery_13__teb__tau_y_300,discovery,discovery_13,teb,tau_y_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,380,1899,0.07794746709782933,0.06230694784821909,18.99000000000017,18.99000000000017,6.177145587580468,0.07097268320560458,0.014999722255263156,0.032545343,true,true,true,true,0.9888805039736018
445,discovery__discovery_12__teb__tau_x_300,discovery,discovery_12,teb,tau_x_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,275,1373,0.03402858816465769,0.09962495359473716,13.729999999999752,13.729999999999752,5.857878782454516,0.19213836774781412,0.020726875007272723,0.041325783,true,true,true,true,0.9944352809667674
448,discovery__discovery_16__teb__tau_y_150,discovery,discovery_16,teb,tau_y_150,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,295,1473,0.015321996140543144,0.09885945421792933,14.72999999999973,14.72999999999973,6.077770982451351,0.1893677248209941,0.014905623454237273,0.033183551,true,true,true,true,0.9987785377862792
451,discovery__discovery_18__teb__tau_y_300,discovery,discovery_18,teb,tau_y_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,255,1273,0.05766764283689635,0.09791545996168785,12.729999999999773,12.729999999999773,5.114013500069412,0.14472815274625395,0.013464852450980393,0.029130664,true,true,true,true,0.9897306222516855
452,holdout__holdout_11__tr__tau_y_300,holdout,holdout_11,tr,tau_y_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,375,1873,0.07378839275257852,0.09972085184091287,18.73000000000013,18.73000000000013,6.595836521015263,0.09483442045337413,0.009629425616000001,0.019309434,true,true,true,true,0.9897541988329639
454,discovery__discovery_11__teb__tau_w_300,discovery,discovery_11,teb,tau_w_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,236,1180,0.07617891459062327,0.006539133297111414,11.799999999999793,11.799999999999793,5.116533903923901,0.1418732812564052,0.013999649470338984,0.036592601,true,true,true,true,0.9873949394648683
449,holdout__holdout_19__tr__tau_w_300,holdout,holdout_19,tr,tau_w_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.36116864385051,0.895380307044632,30.00000000000189,30.00000000000189,0.8051221454130085,0.8168614967082851,0.008766576923333337,0.056735405,true,true,true,true,0.12216313482356292
453,holdout__holdout_02__teb__tau_x_100,holdout,holdout_02,teb,tau_x_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,229,1141,0.06631580469538109,0.09759830686710086,11.409999999999801,11.409999999999801,5.0422101836867865,0.21500085331119004,0.018239086550218355,0.044072064,true,true,true,true,0.9876849459621898
455,discovery__discovery_10__tr__delay_200,discovery,discovery_10,tr,delay_200,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,348,1740,0.031939318264100146,0.0999389373936898,17.39999999999992,17.39999999999992,5.743869345499585,0.06829899303265641,0.00989638481034483,0.02937401,true,true,true,true,1.0
456,discovery__discovery_14__tr__delay_200,discovery,discovery_14,tr,delay_200,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,footprint_collision,footprint_collision,true,0,348,1739,2.040837108436414,0.25042270740575945,17.38999999999992,17.38999999999992,4.262055612113455,0.0,0.009901139577586208,0.056178356,true,true,true,true,0.529923065387448
459,holdout__holdout_16__tr__tau_w_300,holdout,holdout_16,tr,tau_w_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,323,1615,0.07793262547620548,0.09736526903831384,16.149999999999725,16.149999999999725,5.2832419347983715,0.0548036708565838,0.00903898926625387,0.021278787,true,true,true,true,0.9864213046884924
461,holdout__holdout_04__tr__delay_050,holdout,holdout_04,tr,delay_050,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,266,1330,0.07008295442585007,0.09946909307767311,13.299999999999761,13.299999999999761,4.940025078700136,0.06323710068140831,0.010826215078947375,0.0307055,true,true,true,true,0.9868421357848636
457,holdout__holdout_02__teb__tau_y_300,holdout,holdout_02,teb,tau_y_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,332,1657,0.07931168525220868,0.040142241626483686,16.56999999999979,16.56999999999979,5.31750858460389,0.08960253997426414,0.016280959451807235,0.035872367,true,true,true,true,0.9880484428164242
463,discovery__discovery_19__tr__e0,discovery,discovery_19,tr,e0,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,253,1262,0.07703845637682555,0.09940702902836518,12.619999999999775,12.619999999999775,4.915341342244312,0.060254678388648036,0.011475414806324104,0.033004273,true,true,true,true,0.9853109222144004
466,discovery__discovery_08__teb__tau_w_100,discovery,discovery_08,teb,tau_w_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,91,455,3.37446276011443,0.3703119381462725,4.549999999999947,4.549999999999947,1.8632648686166295,0.15357112996449596,0.023436313195652165,0.039975679,true,true,true,true,0.30299286539158427
458,holdout__holdout_04__teb__tau_y_500,holdout,holdout_04,teb,tau_y_500,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,360,1800,0.07805867458569524,0.09958489760562131,18.000000000000014,18.000000000000014,5.271390563672396,0.03762362165824125,0.016013303355555553,0.034766077,true,true,true,true,0.9920353613339217
460,discovery__discovery_13__teb__tau_y_150,discovery,discovery_13,teb,tau_y_150,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,328,1638,0.07766397134968837,0.08322917650158984,16.37999999999976,16.37999999999976,6.114839761498742,0.09908185920319328,0.0161961055457317,0.040582418,true,true,true,true,0.988454974812421
464,discovery__discovery_08__tr__delay_200,discovery,discovery_08,tr,delay_200,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,405,2025,0.014473788294569849,0.09662692513295576,20.250000000000366,20.250000000000366,6.21042496483801,0.04890296605347562,0.00876200763703704,0.017169348,true,true,true,true,0.9984153299834622
469,discovery__discovery_15__tr__delay_100,discovery,discovery_15,tr,delay_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,273,1363,0.07237975748436813,0.09963871566405856,13.629999999999754,13.629999999999754,5.03254525551379,0.17667222905770832,0.01063903486446886,0.017772319,true,true,true,true,0.986584381880987
465,holdout__holdout_17__tr__tau_x_100,holdout,holdout_17,tr,tau_x_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,3.5687404533609395,0.8112120518460711,30.00000000000189,30.00000000000189,1.2984840260330153,0.5545133567368201,0.008550896076666661,0.04588912,true,true,true,true,0.22032810474202374
468,holdout__holdout_14__teb__tau_x_100,holdout,holdout_14,teb,tau_x_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,284,1418,0.046204500250077836,0.0985511521814445,14.179999999999742,14.179999999999742,6.072303195278612,0.028147371453750025,0.01452949089788733,0.043398848,true,true,true,true,1.0
470,holdout__holdout_20__tr__tau_x_100,holdout,holdout_20,tr,tau_x_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,254,1267,0.07154560553243182,0.0997483816446321,12.669999999999774,12.669999999999774,4.92713212428109,0.06407020485380013,0.012062951287401568,0.052918182,true,true,true,true,0.9865761135394134
467,discovery__discovery_01__teb__tau_y_150,discovery,discovery_01,teb,tau_y_150,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,327,1632,0.01735794665383993,0.09488179374590378,16.31999999999975,16.31999999999975,6.461938132651139,0.08371740660351668,0.01658134298165138,0.031562239,true,true,true,true,0.9973975316746426
462,discovery__discovery_13__teb__tau_w_300,discovery,discovery_13,teb,tau_w_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,563,2811,0.06066573387295369,0.09979767748627326,28.110000000001595,28.110000000001595,5.995731185422828,0.14418366268835303,0.01650375420248668,0.045246857,true,true,true,true,0.9903321131516849
471,discovery__discovery_04__tr__delay_200,discovery,discovery_04,tr,delay_200,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,3.8924941449969706,0.8349081804975864,30.00000000000189,30.00000000000189,1.6123329655439294,0.29702865853019383,0.007848817733333336,0.044196224,true,true,true,true,0.19181162460668424
476,holdout__holdout_02__tr__delay_200,holdout,holdout_02,tr,delay_200,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,309,1543,0.0686271626773467,0.09993790659670303,15.429999999999715,15.429999999999715,5.21139165877663,0.1761849350011182,0.01062765015857605,0.054827087,true,true,true,true,1.0
475,discovery__discovery_18__teb__delay_200,discovery,discovery_18,teb,delay_200,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,314,1567,0.04700478720195755,0.09788908634833646,15.66999999999971,15.66999999999971,5.145408427441289,0.18510553552656225,0.01479928299681529,0.084451404,true,true,true,true,1.0
472,holdout__holdout_08__tr__delay_200,holdout,holdout_08,tr,delay_200,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,2.6432336169389634,0.7776880364748738,30.00000000000189,30.00000000000189,3.019947889437129,0.07104138688223013,0.009584536531666668,0.029514422,true,true,true,true,0.3982162423177871
474,discovery__discovery_14__teb__tau_x_300,discovery,discovery_14,teb,tau_x_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,369,1842,0.07801588123423808,0.059647206061820036,18.42000000000008,18.42000000000008,7.095657960849871,0.0841813454102839,0.015457129831978313,0.043517656,true,true,true,true,1.0
473,discovery__discovery_01__tr__tau_x_100,discovery,discovery_01,tr,tau_x_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.617027527839496,0.04039617858362803,30.00000000000189,30.00000000000189,0.5282543318896449,0.2548748433646006,0.008886088781666662,0.031668262,true,true,true,true,0.08408238003303968
477,discovery__discovery_19__teb__delay_100,discovery,discovery_19,teb,delay_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,244,1216,0.07815032450966115,0.04486714474762052,12.159999999999785,12.159999999999785,4.988944187458018,0.11316213599555218,0.012811079540983615,0.028230009,true,true,true,true,1.0
478,discovery__discovery_07__tr__tau_w_300,discovery,discovery_07,tr,tau_w_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,311,1552,0.07981027290300294,0.024477546525083726,15.519999999999714,15.519999999999714,6.170919743748007,0.010972517609165735,0.011904034971061099,0.056502844,true,true,true,true,0.9898002731465158
481,discovery__discovery_08__tr__tau_y_150,discovery,discovery_08,tr,tau_y_150,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,347,1735,0.07705985704546649,0.0989823895686418,17.349999999999913,17.349999999999913,5.885793787699126,0.07830938251729336,0.01013155425072046,0.025923156,true,true,true,true,0.9879766013098403
480,holdout__holdout_07__teb__e0,holdout,holdout_07,teb,e0,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,266,1328,0.07602589879096765,0.0632233011844171,13.279999999999761,13.279999999999761,5.811400616387253,0.17220325543163745,0.016298114398496235,0.053029615,true,true,true,true,0.9875310682885516
479,holdout__holdout_07__tr__e0,holdout,holdout_07,tr,e0,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,437,2185,0.07822145591531802,0.0991076197655766,21.850000000000616,21.850000000000616,5.647984803243063,0.027263608475542964,0.009720046878718528,0.018411072,true,true,true,true,0.987159117429357
483,discovery__discovery_03__tr__tau_w_100,discovery,discovery_03,tr,tau_w_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,285,1421,0.07423900045494998,0.09914562879201083,14.209999999999742,14.209999999999742,5.340779246025998,0.08504231197026554,0.011219469912280702,0.039111554,true,true,true,true,0.987294743114737
485,holdout__holdout_12__tr__tau_x_100,holdout,holdout_12,tr,tau_x_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,246,1228,0.07952931112811287,0.09220430975896361,12.279999999999783,12.279999999999783,4.934029986927354,0.04383922830446925,0.01176106255691057,0.024877926,true,true,true,true,0.9851622849921968
484,holdout__holdout_16__tr__tau_w_100,holdout,holdout_16,tr,tau_w_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,277,1383,0.07881039746311674,0.09955570365235478,13.82999999999975,13.82999999999975,5.3154172892583595,0.09765143482689714,0.011450209707581222,0.026104832,true,true,true,true,0.9876850595706628
482,holdout__holdout_09__tr__tau_y_300,holdout,holdout_09,tr,tau_y_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,1.7086361937397672,0.8803075401112701,30.00000000000189,30.00000000000189,3.7738921797755904,0.12631392417675935,0.008647030939999996,0.023028662,true,true,true,true,0.5392751430253827
486,holdout__holdout_20__teb__e0,holdout,holdout_20,teb,e0,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,213,1062,0.07758089133106971,0.09730861228866064,10.619999999999818,10.619999999999818,5.213677905825909,0.12769963755567754,0.014523068154929571,0.034296819,true,true,true,true,0.9906725012354347
489,discovery__discovery_11__tr__tau_w_100,discovery,discovery_11,tr,tau_w_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,263,1314,0.07954048096173207,0.09907900261419059,13.139999999999764,13.139999999999764,5.027865479259567,0.08900863669959645,0.01098813287452472,0.021647183,true,true,true,true,0.9863111374165536
490,holdout__holdout_16__tr__tau_y_300,holdout,holdout_16,tr,tau_y_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,295,1474,0.07823252659934007,0.09999539947453832,14.73999999999973,14.73999999999973,5.2501437150491785,0.08137184765060448,0.010020559077966106,0.023718256,true,true,true,true,0.986591301059633
487,holdout__holdout_15__tr__tau_x_100,holdout,holdout_15,tr,tau_x_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.355698602661635,0.0855002915486913,30.00000000000189,30.00000000000189,0.894804178407026,0.24631181519915948,0.009110818824999995,0.024079415,true,true,true,true,0.15607569207828642
492,discovery__discovery_06__teb__tau_y_500,discovery,discovery_06,teb,tau_y_500,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,318,1588,0.0797640051937749,0.03955499334097166,15.879999999999706,15.879999999999706,5.2545336835685115,0.0641073389955984,0.010316184088050306,0.048466713,true,true,true,true,1.0
493,discovery__discovery_19__teb__tau_w_300,discovery,discovery_19,teb,tau_w_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,275,1371,0.054836846246903055,0.09642975432587825,13.709999999999752,13.709999999999752,4.930274489564886,0.1305418023403766,0.011125375229090914,0.025592918,true,true,true,true,0.9936098728129461
491,holdout__holdout_14__teb__delay_050,holdout,holdout_14,teb,delay_050,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,303,1515,0.0049317056251736045,0.09545587744152143,15.149999999999721,15.149999999999721,6.044762505659798,0.032752416808128605,0.014074308811881181,0.04281352,true,true,true,true,0.9993363560353149
497,discovery__discovery_18__tr__tau_w_100,discovery,discovery_18,tr,tau_w_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,266,1327,0.0745544156373057,0.09952912148871772,13.269999999999762,13.269999999999762,4.94463527408858,0.07408786661950682,0.010703123586466162,0.018901632,true,true,true,true,0.9860034502588301
495,discovery__discovery_16__tr__e0,discovery,discovery_16,tr,e0,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,332,1659,0.07528671854345184,0.09947864317619307,16.589999999999794,16.589999999999794,5.80624536911259,0.08707936316482967,0.01003616574096385,0.025787866,true,true,true,true,0.9881657683837658
488,holdout__holdout_11__teb__delay_200,holdout,holdout_11,teb,delay_200,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,350,1750,1.5242043356060386,0.5148497619265777,17.499999999999936,17.499999999999936,5.102463589477445,0.019537025487838866,0.025588843444444426,0.041863922,true,true,true,true,0.7162110686993077
494,discovery__discovery_14__tr__e0,discovery,discovery_14,tr,e0,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,2.6430971429262744,0.5878332402309849,30.00000000000189,30.00000000000189,2.514292213937572,0.1610754992268849,0.00755871803333333,0.030586593,true,true,true,true,0.36949138100561635
496,discovery__discovery_20__teb__tau_x_300,discovery,discovery_20,teb,tau_x_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,295,1472,0.04894858666422199,0.09910929184168504,14.71999999999973,14.71999999999973,6.26890204102942,0.12449441969921038,0.021512569176271187,0.051828737,true,true,true,true,0.9960633453914608
500,holdout__holdout_20__teb__tau_x_300,holdout,holdout_20,teb,tau_x_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,233,1163,0.05826866212290956,0.09743796052728118,11.629999999999797,11.629999999999797,5.252033433052753,0.15621497345504082,0.016027066849785394,0.044741364,true,true,true,true,0.9940359574633654
499,holdout__holdout_15__tr__tau_w_300,holdout,holdout_15,tr,tau_w_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.356565390408712,0.035808070142023474,30.00000000000189,30.00000000000189,0.9100018785357219,0.2554388538749526,0.008507974508333335,0.021921809,true,true,true,true,0.15625621779422977
501,holdout__holdout_20__teb__delay_050,holdout,holdout_20,teb,delay_050,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,234,1170,0.056777196966278975,0.09558891447750377,11.699999999999795,11.699999999999795,5.354520250051223,0.13153621295259033,0.013922177705128212,0.032307075,true,true,true,true,0.9936572751386783
498,discovery__discovery_12__teb__delay_100,discovery,discovery_12,teb,delay_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,323,1614,0.06471929912037758,0.09969324292051797,16.139999999999723,16.139999999999723,5.8288702050556305,0.1807274537928048,0.021244069693498464,0.046202276,true,true,true,true,0.9912825729164658
503,holdout__holdout_09__tr__tau_x_300,holdout,holdout_09,tr,tau_x_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,408,2039,0.07329346191741627,0.09975439905591171,20.390000000000388,20.390000000000388,6.6552785992122585,0.04309919679728853,0.009344955696078433,0.05752077,true,true,true,true,1.0
507,discovery__discovery_19__teb__tau_y_150,discovery,discovery_19,teb,tau_y_150,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,241,1202,0.0796878419692413,0.0549472593906472,12.019999999999788,12.019999999999788,4.977220409425123,0.1354888643566954,0.011495057182572627,0.040165717,true,true,true,true,1.0
502,discovery__discovery_02__tr__tau_w_300,discovery,discovery_02,tr,tau_w_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.378020477200425,0.8118724993802309,30.00000000000189,30.00000000000189,0.5269535965049613,0.7888125494138519,0.007744530578333334,0.016863284,true,true,true,true,0.0911951842877982
505,holdout__holdout_10__teb__tau_w_100,holdout,holdout_10,teb,tau_w_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,275,1372,0.027210524185666586,0.0980542692464051,13.719999999999752,13.719999999999752,5.774585199022775,0.1208852475988172,0.01488226430909091,0.028496959,true,true,true,true,0.9955813811468627
504,discovery__discovery_10__teb__tau_y_300,discovery,discovery_10,teb,tau_y_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,375,1872,0.07821658520128795,0.05895159709127145,18.720000000000127,18.720000000000127,5.844323257019529,0.005635278581270331,0.01617541898933331,0.050609373,true,true,true,true,0.9911213019484094
510,holdout__holdout_10__tr__tau_y_150,holdout,holdout_10,tr,tau_y_150,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,334,1670,0.07484407306199639,0.09951454820135619,16.69999999999981,16.69999999999981,5.700331556341359,0.10676317488936597,0.009628752272455092,0.02588497,true,true,true,true,0.9880944812689568
509,holdout__holdout_06__teb__delay_050,holdout,holdout_06,teb,delay_050,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,259,1295,0.07186768818377406,0.09907209290910095,12.949999999999768,12.949999999999768,5.080149698738175,0.19007312758513367,0.01676547281467183,0.038305475,true,true,true,true,0.9970252949799681
