schedule_index,episode_id,partition,layout_id,planner,profile_id
680,holdout__holdout_20__dwa__tau_x_300,holdout,holdout_20,dwa,tau_x_300
681,discovery__discovery_01__dwa__e0,discovery,discovery_01,dwa,e0
682,discovery__discovery_07__teb__delay_050,discovery,discovery_07,teb,delay_050
683,discovery__discovery_18__dwa__delay_200,discovery,discovery_18,dwa,delay_200
684,discovery__discovery_14__dwa__tau_x_300,discovery,discovery_14,dwa,tau_x_300
685,holdout__holdout_01__dwa__tau_w_300,holdout,holdout_01,dwa,tau_w_300
686,holdout__holdout_13__dwa__tau_w_300,holdout,holdout_13,dwa,tau_w_300
687,holdout__holdout_08__teb__tau_w_300,holdout,holdout_08,teb,tau_w_300
688,holdout__holdout_08__dwa__tau_w_100,holdout,holdout_08,dwa,tau_w_100
689,discovery__discovery_15__dwa__tau_w_300,discovery,discovery_15,dwa,tau_w_300
690,holdout__holdout_18__teb__tau_y_300,holdout,holdout_18,teb,tau_y_300
691,holdout__holdout_15__dwa__delay_100,holdout,holdout_15,dwa,delay_100
692,discovery__discovery_04__dwa__tau_x_100,discovery,discovery_04,dwa,tau_x_100
693,holdout__holdout_20__teb__tau_y_300,holdout,holdout_20,teb,tau_y_300
694,discovery__discovery_07__teb__tau_y_150,discovery,discovery_07,teb,tau_y_150
695,discovery__discovery_17__teb__tau_w_100,discovery,discovery_17,teb,tau_w_100
696,discovery__discovery_16__dwa__tau_w_100,discovery,discovery_16,dwa,tau_w_100
697,discovery__discovery_17__dwa__tau_x_300,discovery,discovery_17,dwa,tau_x_300
698,holdout__holdout_14__dwa__tau_y_150,holdout,holdout_14,dwa,tau_y_150
699,holdout__holdout_09__dwa__tau_y_300,holdout,holdout_09,dwa,tau_y_300
700,discovery__discovery_14__dwa__tau_w_100,discovery,discovery_14,dwa,tau_w_100
701,discovery__discovery_03__dwa__tau_w_300,discovery,discovery_03,dwa,tau_w_300
702,discovery__discovery_02__teb__delay_050,discovery,discovery_02,teb,delay_050
703,discovery__discovery_19__teb__delay_050,discovery,discovery_19,teb,delay_050
704,discovery__discovery_08__dwa__tau_y_150,discovery,discovery_08,dwa,tau_y_150
705,discovery__discovery_19__teb__e0,discovery,discovery_19,teb,e0
706,discovery__discovery_16__teb__delay_050,discovery,discovery_16,teb,delay_050
707,holdout__holdout_07__dwa__delay_050,holdout,holdout_07,dwa,delay_050
708,discovery__discovery_12__teb__tau_y_150,discovery,discovery_12,teb,tau_y_150
709,discovery__discovery_01__teb__tau_w_100,discovery,discovery_01,teb,tau_w_100
710,discovery__discovery_10__dwa__delay_200,discovery,discovery_10,dwa,delay_200
711,holdout__holdout_10__teb__e0,holdout,holdout_10,teb,e0
712,holdout__holdout_04__teb__e0,holdout,holdout_04,teb,e0
713,holdout__holdout_03__teb__delay_050,holdout,holdout_03,teb,delay_050
714,discovery__discovery_07__dwa__tau_y_300,discovery,discovery_07,dwa,tau_y_300
715,holdout__holdout_11__teb__tau_x_300,holdout,holdout_11,teb,tau_x_300
716,discovery__discovery_20__teb__tau_y_500,discovery,discovery_20,teb,tau_y_500
717,holdout__holdout_05__dwa__tau_w_100,holdout,holdout_05,dwa,tau_w_100
718,holdout__holdout_13__dwa__tau_y_150,holdout,holdout_13,dwa,tau_y_150
719,discovery__discovery_02__dwa__delay_100,discovery,discovery_02,dwa,delay_100
720,holdout__holdout_02__dwa__tau_x_100,holdout,holdout_02,dwa,tau_x_100
721,holdout__holdout_19__teb__delay_050,holdout,holdout_19,teb,delay_050
722,discovery__discovery_06__teb__tau_y_500,discovery,discovery_06,teb,tau_y_500
723,holdout__holdout_07__dwa__e0,holdout,holdout_07,dwa,e0
724,discovery__discovery_03__teb__tau_x_300,discovery,discovery_03,teb,tau_x_300
725,holdout__holdout_14__teb__tau_y_500,holdout,holdout_14,teb,tau_y_500
726,discovery__discovery_08__teb__tau_x_300,discovery,discovery_08,teb,tau_x_300
727,discovery__discovery_06__dwa__delay_100,discovery,discovery_06,dwa,delay_100
728,discovery__discovery_17__teb__tau_x_300,discovery,discovery_17,teb,tau_x_300
729,holdout__holdout_09__teb__tau_x_300,holdout,holdout_09,teb,tau_x_300
730,holdout__holdout_19__teb__tau_w_300,holdout,holdout_19,teb,tau_w_300
731,discovery__discovery_07__dwa__delay_100,discovery,discovery_07,dwa,delay_100
732,discovery__discovery_01__teb__e0,discovery,discovery_01,teb,e0
733,holdout__holdout_18__dwa__tau_w_300,holdout,holdout_18,dwa,tau_w_300
734,discovery__discovery_07__teb__delay_200,discovery,discovery_07,teb,delay_200
735,discovery__discovery_07__dwa__tau_w_100,discovery,discovery_07,dwa,tau_w_100
736,holdout__holdout_12__dwa__tau_y_300,holdout,holdout_12,dwa,tau_y_300
737,discovery__discovery_01__dwa__tau_y_500,discovery,discovery_01,dwa,tau_y_500
738,discovery__discovery_03__teb__tau_x_100,discovery,discovery_03,teb,tau_x_100
739,holdout__holdout_11__teb__delay_200,holdout,holdout_11,teb,delay_200
740,discovery__discovery_04__dwa__tau_x_300,discovery,discovery_04,dwa,tau_x_300
741,holdout__holdout_06__teb__delay_200,holdout,holdout_06,teb,delay_200
742,holdout__holdout_04__dwa__tau_y_150,holdout,holdout_04,dwa,tau_y_150
743,holdout__holdout_12__teb__tau_y_300,holdout,holdout_12,teb,tau_y_300
744,discovery__discovery_05__teb__tau_x_100,discovery,discovery_05,teb,tau_x_100
745,discovery__discovery_10__dwa__delay_050,discovery,discovery_10,dwa,delay_050
746,discovery__discovery_18__teb__tau_x_300,discovery,discovery_18,teb,tau_x_300
747,discovery__discovery_14__teb__delay_050,discovery,discovery_14,teb,delay_050
748,holdout__holdout_11__teb__delay_050,holdout,holdout_11,teb,delay_050
749,discovery__discovery_12__dwa__tau_y_300,discovery,discovery_12,dwa,tau_y_300
750,discovery__discovery_09__teb__tau_y_500,discovery,discovery_09,teb,tau_y_500
751,discovery__discovery_01__dwa__tau_w_100,discovery,discovery_01,dwa,tau_w_100
752,discovery__discovery_09__teb__e0,discovery,discovery_09,teb,e0
753,discovery__discovery_08__dwa__tau_w_300,discovery,discovery_08,dwa,tau_w_300
754,holdout__holdout_03__dwa__delay_100,holdout,holdout_03,dwa,delay_100
755,discovery__discovery_15__teb__e0,discovery,discovery_15,teb,e0
756,discovery__discovery_05__teb__tau_y_150,discovery,discovery_05,teb,tau_y_150
757,discovery__discovery_03__dwa__delay_050,discovery,discovery_03,dwa,delay_050
758,discovery__discovery_05__teb__tau_y_300,discovery,discovery_05,teb,tau_y_300
759,holdout__holdout_18__teb__tau_w_300,holdout,holdout_18,teb,tau_w_300
760,discovery__discovery_18__teb__tau_y_300,discovery,discovery_18,teb,tau_y_300
761,holdout__holdout_02__dwa__tau_w_100,holdout,holdout_02,dwa,tau_w_100
762,holdout__holdout_16__dwa__delay_200,holdout,holdout_16,dwa,delay_200
763,discovery__discovery_15__dwa__tau_w_100,discovery,discovery_15,dwa,tau_w_100
764,holdout__holdout_04__teb__delay_200,holdout,holdout_04,teb,delay_200
765,holdout__holdout_16__dwa__tau_w_100,holdout,holdout_16,dwa,tau_w_100
766,discovery__discovery_14__dwa__tau_y_150,discovery,discovery_14,dwa,tau_y_150
767,discovery__discovery_16__teb__delay_200,discovery,discovery_16,teb,delay_200
768,holdout__holdout_07__teb__tau_w_300,holdout,holdout_07,teb,tau_w_300
769,holdout__holdout_08__dwa__tau_x_100,holdout,holdout_08,dwa,tau_x_100
770,discovery__discovery_08__dwa__tau_x_300,discovery,discovery_08,dwa,tau_x_300
771,discovery__discovery_09__teb__delay_050,discovery,discovery_09,teb,delay_050
772,holdout__holdout_01__teb__tau_w_300,holdout,holdout_01,teb,tau_w_300
773,discovery__discovery_14__dwa__tau_w_300,discovery,discovery_14,dwa,tau_w_300
774,holdout__holdout_16__teb__delay_050,holdout,holdout_16,teb,delay_050
775,discovery__discovery_10__dwa__tau_x_300,discovery,discovery_10,dwa,tau_x_300
776,holdout__holdout_17__teb__tau_y_500,holdout,holdout_17,teb,tau_y_500
777,holdout__holdout_15__dwa__tau_w_100,holdout,holdout_15,dwa,tau_w_100
778,holdout__holdout_06__dwa__tau_y_500,holdout,holdout_06,dwa,tau_y_500
779,holdout__holdout_01__dwa__tau_x_100,holdout,holdout_01,dwa,tau_x_100
780,holdout__holdout_04__teb__delay_050,holdout,holdout_04,teb,delay_050
781,holdout__holdout_18__dwa__tau_x_300,holdout,holdout_18,dwa,tau_x_300
782,holdout__holdout_02__teb__delay_050,holdout,holdout_02,teb,delay_050
783,discovery__discovery_12__dwa__tau_x_300,discovery,discovery_12,dwa,tau_x_300
784,holdout__holdout_10__dwa__tau_y_500,holdout,holdout_10,dwa,tau_y_500
785,holdout__holdout_09__dwa__tau_w_300,holdout,holdout_09,dwa,tau_w_300
786,holdout__holdout_12__dwa__delay_100,holdout,holdout_12,dwa,delay_100
787,holdout__holdout_10__teb__tau_w_300,holdout,holdout_10,teb,tau_w_300
788,holdout__holdout_16__teb__tau_x_100,holdout,holdout_16,teb,tau_x_100
789,discovery__discovery_10__teb__delay_050,discovery,discovery_10,teb,delay_050
790,discovery__discovery_12__dwa__tau_w_100,discovery,discovery_12,dwa,tau_w_100
791,discovery__discovery_17__dwa__delay_050,discovery,discovery_17,dwa,delay_050
792,holdout__holdout_13__dwa__tau_y_300,holdout,holdout_13,dwa,tau_y_300
793,holdout__holdout_04__dwa__delay_100,holdout,holdout_04,dwa,delay_100
794,holdout__holdout_08__dwa__tau_w_300,holdout,holdout_08,dwa,tau_w_300
795,holdout__holdout_18__dwa__delay_200,holdout,holdout_18,dwa,delay_200
796,discovery__discovery_04__dwa__delay_100,discovery,discovery_04,dwa,delay_100
797,discovery__discovery_13__teb__tau_w_300,discovery,discovery_13,teb,tau_w_300
798,discovery__discovery_06__teb__tau_x_100,discovery,discovery_06,teb,tau_x_100
799,holdout__holdout_09__dwa__tau_x_100,holdout,holdout_09,dwa,tau_x_100
800,holdout__holdout_10__teb__tau_w_100,holdout,holdout_10,teb,tau_w_100
801,holdout__holdout_12__dwa__delay_050,holdout,holdout_12,dwa,delay_050
802,holdout__holdout_06__teb__tau_y_500,holdout,holdout_06,teb,tau_y_500
803,holdout__holdout_17__dwa__tau_y_500,holdout,holdout_17,dwa,tau_y_500
804,holdout__holdout_15__dwa__tau_y_500,holdout,holdout_15,dwa,tau_y_500
805,holdout__holdout_15__dwa__delay_200,holdout,holdout_15,dwa,delay_200
806,holdout__holdout_14__dwa__delay_200,holdout,holdout_14,dwa,delay_200
807,discovery__discovery_02__dwa__tau_y_150,discovery,discovery_02,dwa,tau_y_150
808,holdout__holdout_05__dwa__tau_x_100,holdout,holdout_05,dwa,tau_x_100
809,discovery__discovery_12__teb__tau_x_300,discovery,discovery_12,teb,tau_x_300
810,holdout__holdout_12__dwa__tau_x_100,holdout,holdout_12,dwa,tau_x_100
811,holdout__holdout_08__dwa__tau_x_300,holdout,holdout_08,dwa,tau_x_300
812,discovery__discovery_01__teb__tau_w_300,discovery,discovery_01,teb,tau_w_300
813,discovery__discovery_03__dwa__tau_w_100,discovery,discovery_03,dwa,tau_w_100
814,discovery__discovery_13__dwa__tau_w_300,discovery,discovery_13,dwa,tau_w_300
815,holdout__holdout_03__teb__tau_x_100,holdout,holdout_03,teb,tau_x_100
816,discovery__discovery_19__dwa__tau_y_500,discovery,discovery_19,dwa,tau_y_500
817,holdout__holdout_11__dwa__tau_x_100,holdout,holdout_11,dwa,tau_x_100
818,discovery__discovery_19__dwa__delay_200,discovery,discovery_19,dwa,delay_200
819,discovery__discovery_02__teb__tau_w_300,discovery,discovery_02,teb,tau_w_300
820,holdout__holdout_17__dwa__delay_050,holdout,holdout_17,dwa,delay_050
821,holdout__holdout_10__teb__tau_x_100,holdout,holdout_10,teb,tau_x_100
822,holdout__holdout_05__teb__tau_y_500,holdout,holdout_05,teb,tau_y_500
823,discovery__discovery_20__dwa__tau_x_300,discovery,discovery_20,dwa,tau_x_300
824,holdout__holdout_11__dwa__tau_w_100,holdout,holdout_11,dwa,tau_w_100
825,discovery__discovery_09__dwa__tau_y_500,discovery,discovery_09,dwa,tau_y_500
826,holdout__holdout_05__dwa__delay_100,holdout,holdout_05,dwa,delay_100
827,holdout__holdout_18__teb__tau_y_500,holdout,holdout_18,teb,tau_y_500
828,discovery__discovery_06__dwa__tau_w_100,discovery,discovery_06,dwa,tau_w_100
829,holdout__holdout_06__teb__tau_w_300,holdout,holdout_06,teb,tau_w_300
830,discovery__discovery_15__dwa__delay_100,discovery,discovery_15,dwa,delay_100
831,discovery__discovery_10__teb__tau_x_100,discovery,discovery_10,teb,tau_x_100
832,discovery__discovery_09__teb__tau_x_100,discovery,discovery_09,teb,tau_x_100
833,discovery__discovery_04__teb__tau_x_100,discovery,discovery_04,teb,tau_x_100
834,discovery__discovery_03__teb__tau_y_300,discovery,discovery_03,teb,tau_y_300
835,holdout__holdout_10__teb__tau_x_300,holdout,holdout_10,teb,tau_x_300
836,discovery__discovery_16__dwa__delay_050,discovery,discovery_16,dwa,delay_050
837,discovery__discovery_02__dwa__tau_x_100,discovery,discovery_02,dwa,tau_x_100
838,holdout__holdout_17__teb__tau_w_100,holdout,holdout_17,teb,tau_w_100
839,discovery__discovery_13__dwa__tau_x_100,discovery,discovery_13,dwa,tau_x_100
840,discovery__discovery_03__teb__delay_050,discovery,discovery_03,teb,delay_050
841,holdout__holdout_13__teb__tau_x_100,holdout,holdout_13,teb,tau_x_100
842,discovery__discovery_04__dwa__delay_200,discovery,discovery_04,dwa,delay_200
843,holdout__holdout_13__dwa__tau_x_300,holdout,holdout_13,dwa,tau_x_300
844,holdout__holdout_13__teb__tau_y_150,holdout,holdout_13,teb,tau_y_150
845,discovery__discovery_05__teb__tau_x_300,discovery,discovery_05,teb,tau_x_300
846,discovery__discovery_18__teb__tau_w_300,discovery,discovery_18,teb,tau_w_300
847,holdout__holdout_19__teb__tau_x_300,holdout,holdout_19,teb,tau_x_300
848,holdout__holdout_17__teb__delay_050,holdout,holdout_17,teb,delay_050
849,holdout__holdout_19__dwa__tau_w_100,holdout,holdout_19,dwa,tau_w_100
850,holdout__holdout_10__dwa__e0,holdout,holdout_10,dwa,e0
851,holdout__holdout_05__teb__tau_w_300,holdout,holdout_05,teb,tau_w_300
852,holdout__holdout_02__teb__e0,holdout,holdout_02,teb,e0
853,discovery__discovery_07__teb__tau_x_300,discovery,discovery_07,teb,tau_x_300
854,holdout__holdout_08__teb__e0,holdout,holdout_08,teb,e0
855,discovery__discovery_16__dwa__delay_200,discovery,discovery_16,dwa,delay_200
856,holdout__holdout_16__teb__tau_y_500,holdout,holdout_16,teb,tau_y_500
857,holdout__holdout_19__teb__tau_y_500,holdout,holdout_19,teb,tau_y_500
858,holdout__holdout_09__dwa__tau_y_500,holdout,holdout_09,dwa,tau_y_500
859,holdout__holdout_03__dwa__e0,holdout,holdout_03,dwa,e0
860,discovery__discovery_06__dwa__tau_y_150,discovery,discovery_06,dwa,tau_y_150
861,discovery__discovery_20__teb__tau_x_100,discovery,discovery_20,teb,tau_x_100
862,discovery__discovery_17__dwa__tau_y_300,discovery,discovery_17,dwa,tau_y_300
863,holdout__holdout_03__teb__tau_x_300,holdout,holdout_03,teb,tau_x_300
864,holdout__holdout_16__teb__tau_y_150,holdout,holdout_16,teb,tau_y_150
865,discovery__discovery_05__teb__tau_w_100,discovery,discovery_05,teb,tau_w_100
866,discovery__discovery_09__dwa__tau_x_300,discovery,discovery_09,dwa,tau_x_300
867,discovery__discovery_16__dwa__tau_y_500,discovery,discovery_16,dwa,tau_y_500
868,holdout__holdout_14__teb__delay_200,holdout,holdout_14,teb,delay_200
869,discovery__discovery_20__dwa__tau_y_500,discovery,discovery_20,dwa,tau_y_500
870,discovery__discovery_13__teb__delay_100,discovery,discovery_13,teb,delay_100
871,holdout__holdout_14__dwa__tau_w_100,holdout,holdout_14,dwa,tau_w_100
872,discovery__discovery_09__teb__delay_100,discovery,discovery_09,teb,delay_100
873,holdout__holdout_11__teb__tau_y_300,holdout,holdout_11,teb,tau_y_300
874,discovery__discovery_13__dwa__tau_y_150,discovery,discovery_13,dwa,tau_y_150
875,discovery__discovery_14__teb__tau_y_300,discovery,discovery_14,teb,tau_y_300
876,holdout__holdout_07__dwa__delay_200,holdout,holdout_07,dwa,delay_200
877,holdout__holdout_01__teb__tau_w_100,holdout,holdout_01,teb,tau_w_100
878,discovery__discovery_13__teb__tau_w_100,discovery,discovery_13,teb,tau_w_100
879,holdout__holdout_02__dwa__delay_050,holdout,holdout_02,dwa,delay_050
880,discovery__discovery_04__teb__delay_100,discovery,discovery_04,teb,delay_100
