partition,planner,profile_id,layout_id,e0_success,profile_success,outcome_flip,flip_direction,e0_terminal_mode,profile_terminal_mode,terminal_mode_changed,e0_failure_member,profile_failure_member,e0_normalized_path_progress,profile_normalized_path_progress
holdout,tr,tau_x_100,holdout_11,true,true,false,unchanged,success,success,false,false,false,0.9897151184408923,0.99117730882995
holdout,tr,tau_x_100,holdout_12,true,true,false,unchanged,success,success,false,false,false,0.9856956395278121,0.9851622849921968
holdout,tr,tau_x_100,holdout_13,false,false,false,unchanged,timeout,timeout,false,true,true,0.1722862310162096,0.17134334942089205
holdout,tr,tau_x_100,holdout_14,true,true,false,unchanged,success,success,false,false,false,0.9877436511135343,0.9889544634873665
holdout,tr,tau_x_100,holdout_15,false,false,false,unchanged,timeout,timeout,false,true,true,0.15448469818851454,0.15607569207828642
holdout,tr,tau_x_100,holdout_16,true,true,false,unchanged,success,success,false,false,false,0.9866010184453524,0.9887889456190078
holdout,tr,tau_x_100,holdout_17,false,false,false,unchanged,timeout,timeout,false,true,true,0.22053435114871914,0.22032810474202374
holdout,tr,tau_x_100,holdout_18,true,true,false,unchanged,success,success,false,false,false,0.9883670715949127,0.9887016861773053
holdout,tr,tau_x_100,holdout_19,false,false,false,unchanged,timeout,timeout,false,true,true,0.12247581457972279,0.1215420527543157
holdout,tr,tau_x_100,holdout_20,true,true,false,unchanged,success,success,false,false,false,0.9854536667790295,0.9865761135394134
holdout,tr,tau_x_300,holdout_01,false,false,false,unchanged,timeout,timeout,false,true,true,0.3375359904629835,0.35003275853527943
holdout,tr,tau_x_300,holdout_02,true,true,false,unchanged,success,success,false,false,false,0.9856762480762191,1.0
holdout,tr,tau_x_300,holdout_03,false,false,false,unchanged,timeout,timeout,false,true,true,0.10156047535645085,0.0986555272726841
holdout,tr,tau_x_300,holdout_04,true,true,false,unchanged,success,success,false,false,false,0.9853087325347655,1.0
holdout,tr,tau_x_300,holdout_05,true,true,false,unchanged,success,success,false,false,false,0.987076951751902,0.9965055343180452
holdout,tr,tau_x_300,holdout_06,true,true,false,unchanged,success,success,false,false,false,0.9859054796521324,0.9853808925099157
holdout,tr,tau_x_300,holdout_07,true,true,false,unchanged,success,success,false,false,false,0.987159117429357,0.9968493296321811
holdout,tr,tau_x_300,holdout_08,false,false,false,unchanged,timeout,timeout,false,true,true,0.4006266664397609,0.3995435528064693
holdout,tr,tau_x_300,holdout_09,false,true,true,failure_to_success,timeout,success,true,true,false,0.5411345505024049,1.0
holdout,tr,tau_x_300,holdout_10,true,true,false,unchanged,success,success,false,false,false,0.987691787749909,0.9983044934013626
holdout,tr,tau_x_300,holdout_11,true,true,false,unchanged,success,success,false,false,false,0.9897151184408923,1.0
holdout,tr,tau_x_300,holdout_12,true,true,false,unchanged,success,success,false,false,false,0.9856956395278121,0.9861434740568308
holdout,tr,tau_x_300,holdout_13,false,false,false,unchanged,timeout,timeout,false,true,true,0.1722862310162096,0.16911174686620314
holdout,tr,tau_x_300,holdout_14,true,true,false,unchanged,success,success,false,false,false,0.9877436511135343,1.0
holdout,tr,tau_x_300,holdout_15,false,true,true,failure_to_success,timeout,success,true,true,false,0.15448469818851454,1.0
holdout,tr,tau_x_300,holdout_16,true,true,false,unchanged,success,success,false,false,false,0.9866010184453524,1.0
holdout,tr,tau_x_300,holdout_17,false,false,false,unchanged,timeout,timeout,false,true,true,0.22053435114871914,0.22082506719951495
holdout,tr,tau_x_300,holdout_18,true,true,false,unchanged,success,success,false,false,false,0.9883670715949127,1.0
holdout,tr,tau_x_300,holdout_19,false,false,false,unchanged,timeout,timeout,false,true,true,0.12247581457972279,0.12215393090102653
holdout,tr,tau_x_300,holdout_20,true,true,false,unchanged,success,success,false,false,false,0.9854536667790295,0.9855299871377635
holdout,tr,tau_y_150,holdout_01,false,false,false,unchanged,timeout,timeout,false,true,true,0.3375359904629835,0.3377231464249061
holdout,tr,tau_y_150,holdout_02,true,true,false,unchanged,success,success,false,false,false,0.9856762480762191,0.9859309022955693
holdout,tr,tau_y_150,holdout_03,false,false,false,unchanged,timeout,timeout,false,true,true,0.10156047535645085,0.09902919889312492
holdout,tr,tau_y_150,holdout_04,true,true,false,unchanged,success,success,false,false,false,0.9853087325347655,0.9855254520154086
holdout,tr,tau_y_150,holdout_05,true,true,false,unchanged,success,success,false,false,false,0.987076951751902,0.9862011555616317
holdout,tr,tau_y_150,holdout_06,true,true,false,unchanged,success,success,false,false,false,0.9859054796521324,0.9858624803858302
holdout,tr,tau_y_150,holdout_07,true,true,false,unchanged,success,success,false,false,false,0.987159117429357,0.9871354234519215
holdout,tr,tau_y_150,holdout_08,false,false,false,unchanged,timeout,timeout,false,true,true,0.4006266664397609,0.399963376109712
holdout,tr,tau_y_150,holdout_09,false,true,true,failure_to_success,timeout,success,true,true,false,0.5411345505024049,0.989440706718465
holdout,tr,tau_y_150,holdout_10,true,true,false,unchanged,success,success,false,false,false,0.987691787749909,0.9880944812689568
holdout,tr,tau_y_150,holdout_11,true,true,false,unchanged,success,success,false,false,false,0.9897151184408923,0.989563270285207
holdout,tr,tau_y_150,holdout_12,true,true,false,unchanged,success,success,false,false,false,0.9856956395278121,0.9853285694500138
holdout,tr,tau_y_150,holdout_13,false,false,false,unchanged,timeout,timeout,false,true,true,0.1722862310162096,0.17181941110954968
holdout,tr,tau_y_150,holdout_14,true,true,false,unchanged,success,success,false,false,false,0.9877436511135343,0.9882829637895099
holdout,tr,tau_y_150,holdout_15,false,false,false,unchanged,timeout,timeout,false,true,true,0.15448469818851454,0.15643284857392273
holdout,tr,tau_y_150,holdout_16,true,true,false,unchanged,success,success,false,false,false,0.9866010184453524,0.9870315383124557
holdout,tr,tau_y_150,holdout_17,false,false,false,unchanged,timeout,timeout,false,true,true,0.22053435114871914,0.22009833275823323
holdout,tr,tau_y_150,holdout_18,true,true,false,unchanged,success,success,false,false,false,0.9883670715949127,0.9879275722871455
holdout,tr,tau_y_150,holdout_19,false,false,false,unchanged,timeout,timeout,false,true,true,0.12247581457972279,0.12224565548043051
holdout,tr,tau_y_150,holdout_20,true,true,false,unchanged,success,success,false,false,false,0.9854536667790295,0.9856511748716268
holdout,tr,tau_y_300,holdout_01,false,false,false,unchanged,timeout,timeout,false,true,true,0.3375359904629835,0.33797911606395253
holdout,tr,tau_y_300,holdout_02,true,true,false,unchanged,success,success,false,false,false,0.9856762480762191,0.9858562911979741
holdout,tr,tau_y_300,holdout_03,false,false,false,unchanged,timeout,timeout,false,true,true,0.10156047535645085,0.10256565759300006
holdout,tr,tau_y_300,holdout_04,true,true,false,unchanged,success,success,false,false,false,0.9853087325347655,0.9851411978035722
holdout,tr,tau_y_300,holdout_05,true,false,true,success_to_failure,success,collision,true,false,true,0.987076951751902,0.08778517522208104
holdout,tr,tau_y_300,holdout_06,true,true,false,unchanged,success,success,false,false,false,0.9859054796521324,0.9858639621601348
holdout,tr,tau_y_300,holdout_07,true,false,true,success_to_failure,success,collision,true,false,true,0.987159117429357,0.21731673780674773
holdout,tr,tau_y_300,holdout_08,false,false,false,unchanged,timeout,timeout,false,true,true,0.4006266664397609,0.39864995491621635
holdout,tr,tau_y_300,holdout_09,false,false,false,unchanged,timeout,timeout,false,true,true,0.5411345505024049,0.5392751430253827
holdout,tr,tau_y_300,holdout_10,true,true,false,unchanged,success,success,false,false,false,0.987691787749909,0.9882789318175051
holdout,tr,tau_y_300,holdout_11,true,true,false,unchanged,success,success,false,false,false,0.9897151184408923,0.9897541988329639
holdout,tr,tau_y_300,holdout_12,true,true,false,unchanged,success,success,false,false,false,0.9856956395278121,0.9850600471961309
holdout,tr,tau_y_300,holdout_13,false,false,false,unchanged,timeout,timeout,false,true,true,0.1722862310162096,0.17321532281569513
holdout,tr,tau_y_300,holdout_14,true,true,false,unchanged,success,success,false,false,false,0.9877436511135343,0.987925291995119
holdout,tr,tau_y_300,holdout_15,false,false,false,unchanged,timeout,timeout,false,true,true,0.15448469818851454,0.15685889325744692
holdout,tr,tau_y_300,holdout_16,true,true,false,unchanged,success,success,false,false,false,0.9866010184453524,0.986591301059633
holdout,tr,tau_y_300,holdout_17,false,false,false,unchanged,timeout,timeout,false,true,true,0.22053435114871914,0.21981070361546454
holdout,tr,tau_y_300,holdout_18,true,true,false,unchanged,success,success,false,false,false,0.9883670715949127,0.9887973658821938
holdout,tr,tau_y_300,holdout_19,false,false,false,unchanged,timeout,timeout,false,true,true,0.12247581457972279,0.12321054250620753
holdout,tr,tau_y_300,holdout_20,true,true,false,unchanged,success,success,false,false,false,0.9854536667790295,0.985729744721477
holdout,tr,tau_y_500,holdout_01,false,false,false,unchanged,timeout,timeout,false,true,true,0.3375359904629835,0.33752827617274844
holdout,tr,tau_y_500,holdout_02,true,true,false,unchanged,success,success,false,false,false,0.9856762480762191,0.9856906750568393
holdout,tr,tau_y_500,holdout_03,false,false,false,unchanged,timeout,timeout,false,true,true,0.10156047535645085,0.10184645721023819
holdout,tr,tau_y_500,holdout_04,true,true,false,unchanged,success,success,false,false,false,0.9853087325347655,0.9856212080331201
holdout,tr,tau_y_500,holdout_05,true,false,true,success_to_failure,success,collision,true,false,true,0.987076951751902,0.08778517522208104
holdout,tr,tau_y_500,holdout_06,true,true,false,unchanged,success,success,false,false,false,0.9859054796521324,0.9855737435716848
holdout,tr,tau_y_500,holdout_07,true,false,true,success_to_failure,success,timeout,true,false,true,0.987159117429357,0.14067939419489736
holdout,tr,tau_y_500,holdout_08,false,false,false,unchanged,timeout,timeout,false,true,true,0.4006266664397609,0.39857032912778445
holdout,tr,tau_y_500,holdout_09,false,false,false,unchanged,timeout,timeout,false,true,true,0.5411345505024049,0.5389139157460454
holdout,tr,tau_y_500,holdout_10,true,true,false,unchanged,success,success,false,false,false,0.987691787749909,0.9879689756058454
holdout,tr,tau_y_500,holdout_11,true,true,false,unchanged,success,success,false,false,false,0.9897151184408923,0.9898123406593055
holdout,tr,tau_y_500,holdout_12,true,true,false,unchanged,success,success,false,false,false,0.9856956395278121,0.9850071446545995
holdout,tr,tau_y_500,holdout_13,false,false,false,unchanged,timeout,timeout,false,true,true,0.1722862310162096,0.17271623258938473
holdout,tr,tau_y_500,holdout_14,true,false,true,success_to_failure,success,planner_failure,true,false,true,0.9877436511135343,0.6051438619003073
holdout,tr,tau_y_500,holdout_15,false,false,false,unchanged,timeout,collision,true,true,true,0.15448469818851454,0.19524268798778924
holdout,tr,tau_y_500,holdout_16,true,true,false,unchanged,success,success,false,false,false,0.9866010184453524,0.9868549698732251
holdout,tr,tau_y_500,holdout_17,false,false,false,unchanged,timeout,timeout,false,true,true,0.22053435114871914,0.22029467883485856
holdout,tr,tau_y_500,holdout_18,true,true,false,unchanged,success,success,false,false,false,0.9883670715949127,0.9892844148602323
holdout,tr,tau_y_500,holdout_19,false,false,false,unchanged,timeout,timeout,false,true,true,0.12247581457972279,0.13799011903553257
holdout,tr,tau_y_500,holdout_20,true,true,false,unchanged,success,success,false,false,false,0.9854536667790295,0.9859017978599737
holdout,tr,tau_w_100,holdout_01,false,false,false,unchanged,timeout,timeout,false,true,true,0.3375359904629835,0.34622336848566226
holdout,tr,tau_w_100,holdout_02,true,true,false,unchanged,success,success,false,false,false,0.9856762480762191,0.9852414619891701
holdout,tr,tau_w_100,holdout_03,false,false,false,unchanged,timeout,timeout,false,true,true,0.10156047535645085,0.10123253990644138
holdout,tr,tau_w_100,holdout_04,true,true,false,unchanged,success,success,false,false,false,0.9853087325347655,0.9860872818837326
holdout,tr,tau_w_100,holdout_05,true,true,false,unchanged,success,success,false,false,false,0.987076951751902,0.9868696990129595
holdout,tr,tau_w_100,holdout_06,true,true,false,unchanged,success,success,false,false,false,0.9859054796521324,0.986039186698159
holdout,tr,tau_w_100,holdout_07,true,false,true,success_to_failure,success,timeout,true,false,true,0.987159117429357,0.13991051997595363
holdout,tr,tau_w_100,holdout_08,false,false,false,unchanged,timeout,timeout,false,true,true,0.4006266664397609,0.3998248934388735
holdout,tr,tau_w_100,holdout_09,false,false,false,unchanged,timeout,timeout,false,true,true,0.5411345505024049,0.5409937445351225
holdout,tr,tau_w_100,holdout_10,true,true,false,unchanged,success,success,false,false,false,0.987691787749909,0.987585678887322
holdout,tr,tau_w_100,holdout_11,true,true,false,unchanged,success,success,false,false,false,0.9897151184408923,0.9893729969898951
holdout,tr,tau_w_100,holdout_12,true,true,false,unchanged,success,success,false,false,false,0.9856956395278121,0.9858451510308148
holdout,tr,tau_w_100,holdout_13,false,false,false,unchanged,timeout,timeout,false,true,true,0.1722862310162096,0.17286860128674866
holdout,tr,tau_w_100,holdout_14,true,true,false,unchanged,success,success,false,false,false,0.9877436511135343,0.9892815748359374
holdout,tr,tau_w_100,holdout_15,false,false,false,unchanged,timeout,timeout,false,true,true,0.15448469818851454,0.1562619794122766
holdout,tr,tau_w_100,holdout_16,true,true,false,unchanged,success,success,false,false,false,0.9866010184453524,0.9876850595706628
holdout,tr,tau_w_100,holdout_17,false,false,false,unchanged,timeout,timeout,false,true,true,0.22053435114871914,0.2202667420140847
holdout,tr,tau_w_100,holdout_18,true,true,false,unchanged,success,success,false,false,false,0.9883670715949127,0.9877502829935405
holdout,tr,tau_w_100,holdout_19,false,false,false,unchanged,timeout,timeout,false,true,true,0.12247581457972279,0.12193452277859547
holdout,tr,tau_w_100,holdout_20,true,true,false,unchanged,success,success,false,false,false,0.9854536667790295,0.9854923788627066
holdout,tr,tau_w_300,holdout_01,false,false,false,unchanged,timeout,timeout,false,true,true,0.3375359904629835,0.33812876028363326
holdout,tr,tau_w_300,holdout_02,true,true,false,unchanged,success,success,false,false,false,0.9856762480762191,0.9855972809742435
holdout,tr,tau_w_300,holdout_03,false,false,false,unchanged,timeout,timeout,false,true,true,0.10156047535645085,0.1133146298862408
holdout,tr,tau_w_300,holdout_04,true,true,false,unchanged,success,success,false,false,false,0.9853087325347655,0.984993504773531
holdout,tr,tau_w_300,holdout_05,true,true,false,unchanged,success,success,false,false,false,0.987076951751902,0.9860570537543863
holdout,tr,tau_w_300,holdout_06,true,true,false,unchanged,success,success,false,false,false,0.9859054796521324,0.985154604808332
holdout,tr,tau_w_300,holdout_07,true,false,true,success_to_failure,success,timeout,true,false,true,0.987159117429357,0.9857239398993115
holdout,tr,tau_w_300,holdout_08,false,false,false,unchanged,timeout,timeout,false,true,true,0.4006266664397609,0.4001363109087394
holdout,tr,tau_w_300,holdout_09,false,true,true,failure_to_success,timeout,success,true,true,false,0.5411345505024049,0.9895599937733359
holdout,tr,tau_w_300,holdout_10,true,true,false,unchanged,success,success,false,false,false,0.987691787749909,0.9880836244008547
holdout,tr,tau_w_300,holdout_11,true,true,false,unchanged,success,success,false,false,false,0.9897151184408923,0.9898162432881809
holdout,tr,tau_w_300,holdout_12,true,true,false,unchanged,success,success,false,false,false,0.9856956395278121,0.9850712856588095
holdout,tr,tau_w_300,holdout_13,false,false,false,unchanged,timeout,timeout,false,true,true,0.1722862310162096,0.17146698558648316
holdout,tr,tau_w_300,holdout_14,true,true,false,unchanged,success,success,false,false,false,0.9877436511135343,0.9877265210785338
holdout,tr,tau_w_300,holdout_15,false,false,false,unchanged,timeout,timeout,false,true,true,0.15448469818851454,0.15625621779422977
holdout,tr,tau_w_300,holdout_16,true,true,false,unchanged,success,success,false,false,false,0.9866010184453524,0.9864213046884924
holdout,tr,tau_w_300,holdout_17,false,false,false,unchanged,timeout,timeout,false,true,true,0.22053435114871914,0.22116412319235057
holdout,tr,tau_w_300,holdout_18,true,true,false,unchanged,success,success,false,false,false,0.9883670715949127,0.9883634275681998
holdout,tr,tau_w_300,holdout_19,false,false,false,unchanged,timeout,timeout,false,true,true,0.12247581457972279,0.12216313482356292
holdout,tr,tau_w_300,holdout_20,true,true,false,unchanged,success,success,false,false,false,0.9854536667790295,0.9850279187028389
holdout,teb,delay_050,holdout_01,true,true,false,unchanged,success,success,false,false,false,0.997306047106038,0.9987977567935056
holdout,teb,delay_050,holdout_02,true,true,false,unchanged,success,success,false,false,false,0.9852809980870434,0.9860876932182032
holdout,teb,delay_050,holdout_03,false,true,true,failure_to_success,planner_failure,success,true,true,false,0.3106454741139901,0.988492155181984
holdout,teb,delay_050,holdout_04,true,true,false,unchanged,success,success,false,false,false,0.9934971999344474,0.9977185242312059
holdout,teb,delay_050,holdout_05,true,true,false,unchanged,success,success,false,false,false,0.9859793954630969,0.9867770931724016
holdout,teb,delay_050,holdout_06,true,true,false,unchanged,success,success,false,false,false,0.9924046503673061,0.9970252949799681
holdout,teb,delay_050,holdout_07,true,true,false,unchanged,success,success,false,false,false,0.9875310682885516,0.9892272450018069
holdout,teb,delay_050,holdout_08,true,true,false,unchanged,success,success,false,false,false,0.9976294052860616,1.0
holdout,teb,delay_050,holdout_09,true,true,false,unchanged,success,success,false,false,false,0.9984886067617813,0.998554550977466
holdout,teb,delay_050,holdout_10,true,true,false,unchanged,success,success,false,false,false,0.9968680758393378,1.0
holdout,teb,delay_050,holdout_11,false,false,false,unchanged,planner_failure,planner_failure,false,true,true,0.7402052639244191,0.7368879208745948
holdout,teb,delay_050,holdout_12,true,true,false,unchanged,success,success,false,false,false,0.9887846721404487,0.9931032540761769
holdout,teb,delay_050,holdout_13,true,true,false,unchanged,success,success,false,false,false,0.991155466378184,0.9925395357880724
holdout,teb,delay_050,holdout_14,true,true,false,unchanged,success,success,false,false,false,0.9981179796073366,0.9993363560353149
holdout,teb,delay_050,holdout_15,true,true,false,unchanged,success,success,false,false,false,0.9872336494286568,0.9880497756974298
holdout,teb,delay_050,holdout_16,true,true,false,unchanged,success,success,false,false,false,0.9953718097116703,0.9975931608294252
holdout,teb,delay_050,holdout_17,true,false,true,success_to_failure,success,planner_failure,true,false,true,0.9943214403068062,0.5311979351278666
holdout,teb,delay_050,holdout_18,true,true,false,unchanged,success,success,false,false,false,0.9961976035562727,0.9993755631484316
holdout,teb,delay_050,holdout_19,true,true,false,unchanged,success,success,false,false,false,0.9879142739071987,0.9886039980802758
holdout,teb,delay_050,holdout_20,true,true,false,unchanged,success,success,false,false,false,0.9906725012354347,0.9936572751386783
holdout,teb,delay_100,holdout_01,true,true,false,unchanged,success,success,false,false,false,0.997306047106038,1.0
holdout,teb,delay_100,holdout_02,true,true,false,unchanged,success,success,false,false,false,0.9852809980870434,0.990142384716401
holdout,teb,delay_100,holdout_03,false,true,true,failure_to_success,planner_failure,success,true,true,false,0.3106454741139901,0.9929948541551208
holdout,teb,delay_100,holdout_04,true,true,false,unchanged,success,success,false,false,false,0.9934971999344474,0.9950985221033589
holdout,teb,delay_100,holdout_05,true,true,false,unchanged,success,success,false,false,false,0.9859793954630969,0.9879186767002577
holdout,teb,delay_100,holdout_06,true,true,false,unchanged,success,success,false,false,false,0.9924046503673061,0.9991578504119105
holdout,teb,delay_100,holdout_07,true,true,false,unchanged,success,success,false,false,false,0.9875310682885516,0.9886242274974053
holdout,teb,delay_100,holdout_08,true,true,false,unchanged,success,success,false,false,false,0.9976294052860616,0.9996746736724459
holdout,teb,delay_100,holdout_09,true,true,false,unchanged,success,success,false,false,false,0.9984886067617813,0.9975275928604558
holdout,teb,delay_100,holdout_10,true,true,false,unchanged,success,success,false,false,false,0.9968680758393378,0.9997501841054961
holdout,teb,delay_100,holdout_11,false,false,false,unchanged,planner_failure,planner_failure,false,true,true,0.7402052639244191,0.7215628831576114
holdout,teb,delay_100,holdout_12,true,true,false,unchanged,success,success,false,false,false,0.9887846721404487,0.9935585581377944
holdout,teb,delay_100,holdout_13,true,true,false,unchanged,success,success,false,false,false,0.991155466378184,0.9919254644268046
holdout,teb,delay_100,holdout_14,true,true,false,unchanged,success,success,false,false,false,0.9981179796073366,1.0
holdout,teb,delay_100,holdout_15,true,true,false,unchanged,success,success,false,false,false,0.9872336494286568,0.9879867588986513
holdout,teb,delay_100,holdout_16,true,true,false,unchanged,success,success,false,false,false,0.9953718097116703,0.9943250614692934
holdout,teb,delay_100,holdout_17,true,true,false,unchanged,success,success,false,false,false,0.9943214403068062,1.0
holdout,teb,delay_100,holdout_18,true,true,false,unchanged,success,success,false,false,false,0.9961976035562727,0.9943937769514494
holdout,teb,delay_100,holdout_19,true,true,false,unchanged,success,success,false,false,false,0.9879142739071987,0.991836934242734
holdout,teb,delay_100,holdout_20,true,true,false,unchanged,success,success,false,false,false,0.9906725012354347,0.9922906088785001
holdout,teb,delay_200,holdout_01,true,true,false,unchanged,success,success,false,false,false,0.997306047106038,1.0
holdout,teb,delay_200,holdout_02,true,true,false,unchanged,success,success,false,false,false,0.9852809980870434,0.9870836417411771
holdout,teb,delay_200,holdout_03,false,false,false,unchanged,planner_failure,planner_failure,false,true,true,0.3106454741139901,0.326287443554482
holdout,teb,delay_200,holdout_04,true,true,false,unchanged,success,success,false,false,false,0.9934971999344474,0.9995932998611262
holdout,teb,delay_200,holdout_05,true,true,false,unchanged,success,success,false,false,false,0.9859793954630969,0.9920604365987727
holdout,teb,delay_200,holdout_06,true,true,false,unchanged,success,success,false,false,false,0.9924046503673061,1.0
holdout,teb,delay_200,holdout_07,true,true,false,unchanged,success,success,false,false,false,0.9875310682885516,0.9890738626586358
holdout,teb,delay_200,holdout_08,true,true,false,unchanged,success,success,false,false,false,0.9976294052860616,1.0
holdout,teb,delay_200,holdout_09,true,false,true,success_to_failure,success,planner_failure,true,false,true,0.9984886067617813,0.44349211251323506
holdout,teb,delay_200,holdout_10,true,true,false,unchanged,success,success,false,false,false,0.9968680758393378,0.9955790692445635
holdout,teb,delay_200,holdout_11,false,false,false,unchanged,planner_failure,planner_failure,false,true,true,0.7402052639244191,0.7162110686993077
holdout,teb,delay_200,holdout_12,true,true,false,unchanged,success,success,false,false,false,0.9887846721404487,1.0
holdout,teb,delay_200,holdout_13,true,true,false,unchanged,success,success,false,false,false,0.991155466378184,0.9871596102039442
holdout,teb,delay_200,holdout_14,true,true,false,unchanged,success,success,false,false,false,0.9981179796073366,1.0
holdout,teb,delay_200,holdout_15,true,true,false,unchanged,success,success,false,false,false,0.9872336494286568,0.9876033433579726
holdout,teb,delay_200,holdout_16,true,true,false,unchanged,success,success,false,false,false,0.9953718097116703,0.9873291831071429
holdout,teb,delay_200,holdout_17,true,false,true,success_to_failure,success,planner_failure,true,false,true,0.9943214403068062,0.6088302976218896
holdout,teb,delay_200,holdout_18,true,true,false,unchanged,success,success,false,false,false,0.9961976035562727,0.9869117602255696
holdout,teb,delay_200,holdout_19,true,true,false,unchanged,success,success,false,false,false,0.9879142739071987,0.9917898785561744
holdout,teb,delay_200,holdout_20,true,true,false,unchanged,success,success,false,false,false,0.9906725012354347,0.9983572529770741
holdout,teb,tau_x_100,holdout_01,true,true,false,unchanged,success,success,false,false,false,0.997306047106038,1.0
holdout,teb,tau_x_100,holdout_02,true,true,false,unchanged,success,success,false,false,false,0.9852809980870434,0.9876849459621898
holdout,teb,tau_x_100,holdout_03,false,false,false,unchanged,planner_failure,planner_failure,false,true,true,0.3106454741139901,0.25039445123287174
holdout,teb,tau_x_100,holdout_04,true,true,false,unchanged,success,success,false,false,false,0.9934971999344474,0.9958918568966755
holdout,teb,tau_x_100,holdout_05,true,true,false,unchanged,success,success,false,false,false,0.9859793954630969,0.9866499668962098
holdout,teb,tau_x_100,holdout_06,true,true,false,unchanged,success,success,false,false,false,0.9924046503673061,0.9937694028748534
holdout,teb,tau_x_100,holdout_07,true,true,false,unchanged,success,success,false,false,false,0.9875310682885516,0.9876121335117459
holdout,teb,tau_x_100,holdout_08,true,true,false,unchanged,success,success,false,false,false,0.9976294052860616,1.0
holdout,teb,tau_x_100,holdout_09,true,true,false,unchanged,success,success,false,false,false,0.9984886067617813,0.9968866586076891
holdout,teb,tau_x_100,holdout_10,true,true,false,unchanged,success,success,false,false,false,0.9968680758393378,1.0
holdout,teb,tau_x_100,holdout_11,false,false,false,unchanged,planner_failure,planner_failure,false,true,true,0.7402052639244191,0.7604273551584227
holdout,teb,tau_x_100,holdout_12,true,true,false,unchanged,success,success,false,false,false,0.9887846721404487,0.9910761393725475
holdout,teb,tau_x_100,holdout_13,true,true,false,unchanged,success,success,false,false,false,0.991155466378184,0.9946201729253977
holdout,teb,tau_x_100,holdout_14,true,true,false,unchanged,success,success,false,false,false,0.9981179796073366,1.0
holdout,teb,tau_x_100,holdout_15,true,true,false,unchanged,success,success,false,false,false,0.9872336494286568,0.9873323404241322
holdout,teb,tau_x_100,holdout_16,true,true,false,unchanged,success,success,false,false,false,0.9953718097116703,1.0
holdout,teb,tau_x_100,holdout_17,true,true,false,unchanged,success,success,false,false,false,0.9943214403068062,0.9959119646664167
holdout,teb,tau_x_100,holdout_18,true,true,false,unchanged,success,success,false,false,false,0.9961976035562727,0.9996792233593044
holdout,teb,tau_x_100,holdout_19,true,true,false,unchanged,success,success,false,false,false,0.9879142739071987,0.9880092216871404
holdout,teb,tau_x_100,holdout_20,true,true,false,unchanged,success,success,false,false,false,0.9906725012354347,0.9914384894797377
holdout,teb,tau_x_300,holdout_01,true,true,false,unchanged,success,success,false,false,false,0.997306047106038,1.0
holdout,teb,tau_x_300,holdout_02,true,true,false,unchanged,success,success,false,false,false,0.9852809980870434,0.9855320548547255
holdout,teb,tau_x_300,holdout_03,false,true,true,failure_to_success,planner_failure,success,true,true,false,0.3106454741139901,0.9902399168346199
holdout,teb,tau_x_300,holdout_04,true,true,false,unchanged,success,success,false,false,false,0.9934971999344474,0.9942270956790132
holdout,teb,tau_x_300,holdout_05,true,true,false,unchanged,success,success,false,false,false,0.9859793954630969,0.9862815428585314
holdout,teb,tau_x_300,holdout_06,true,true,false,unchanged,success,success,false,false,false,0.9924046503673061,0.9937416371515475
holdout,teb,tau_x_300,holdout_07,true,true,false,unchanged,success,success,false,false,false,0.9875310682885516,0.9876146751358165
holdout,teb,tau_x_300,holdout_08,true,true,false,unchanged,success,success,false,false,false,0.9976294052860616,1.0
holdout,teb,tau_x_300,holdout_09,true,true,false,unchanged,success,success,false,false,false,0.9984886067617813,1.0
holdout,teb,tau_x_300,holdout_10,true,true,false,unchanged,success,success,false,false,false,0.9968680758393378,1.0
holdout,teb,tau_x_300,holdout_11,false,false,false,unchanged,planner_failure,planner_failure,false,true,true,0.7402052639244191,0.7431582165211179
holdout,teb,tau_x_300,holdout_12,true,true,false,unchanged,success,success,false,false,false,0.9887846721404487,0.9948869443601662
holdout,teb,tau_x_300,holdout_13,true,true,false,unchanged,success,success,false,false,false,0.991155466378184,1.0
holdout,teb,tau_x_300,holdout_14,true,true,false,unchanged,success,success,false,false,false,0.9981179796073366,1.0
holdout,teb,tau_x_300,holdout_15,true,true,false,unchanged,success,success,false,false,false,0.9872336494286568,0.9875643496961648
holdout,teb,tau_x_300,holdout_16,true,true,false,unchanged,success,success,false,false,false,0.9953718097116703,1.0
holdout,teb,tau_x_300,holdout_17,true,true,false,unchanged,success,success,false,false,false,0.9943214403068062,0.995280868529933
holdout,teb,tau_x_300,holdout_18,true,true,false,unchanged,success,success,false,false,false,0.9961976035562727,1.0
holdout,teb,tau_x_300,holdout_19,true,true,false,unchanged,success,success,false,false,false,0.9879142739071987,0.9879476172405552
holdout,teb,tau_x_300,holdout_20,true,true,false,unchanged,success,success,false,false,false,0.9906725012354347,0.9940359574633654
holdout,teb,tau_y_150,holdout_01,true,true,false,unchanged,success,success,false,false,false,0.997306047106038,0.9978988800973518
holdout,teb,tau_y_150,holdout_02,true,true,false,unchanged,success,success,false,false,false,0.9852809980870434,0.9908348544744365
holdout,teb,tau_y_150,holdout_03,false,false,false,unchanged,planner_failure,planner_failure,false,true,true,0.3106454741139901,0.329098645518059
holdout,teb,tau_y_150,holdout_04,true,true,false,unchanged,success,success,false,false,false,0.9934971999344474,0.9929138800319045
holdout,teb,tau_y_150,holdout_05,true,true,false,unchanged,success,success,false,false,false,0.9859793954630969,0.9870813552753315
